architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
x86,XOR-CIPHER,clang,Os,xor_x86_clang_Os.elf,xor_decrypt_block,00101375,XOR-CIPHER,10,15,7,4,2,0.0967741935483871,6.2,2,4,0,0,0,0,62,0.0,0.18207773707773706,0,259,0.08718966218966219,0.14633699633699632,0.0617015392015392,0.029179894179894177,0.014223184223184224,0.0065608465608465606,0,0,80,79,18,46,0.07692307692307693,5.755551727120454,4.015235778243545,0.11290322580645161,44
x86,XOR-CIPHER,clang,Os,xor_x86_clang_Os.elf,xor_stream_encrypt,0010142e,XOR-CIPHER,7,11,6,2,2,0.08,7.142857142857143,2,5,0,0,0,0,50,0.0,0.19881945408357732,0,201,0.10561825319712334,0.1683989880248134,0.06621735717480398,0.027380952380952384,0.010714285714285714,0.00303951367781155,0,0,96,54,5,34,0.07279693486590039,5.489656908759705,3.787103174884159,0.12,29
x86,Non-Crypto,clang,Os,xor_x86_clang_Os.elf,main,001014bf,Non-Crypto,9,39,32,4,2,0.06923076923076923,14.444444444444445,1,18,0,0,0,0,130,0.0,0.15011342156317037,0,289,0.1296875321099938,0.11681450464094666,0.0828001102949174,0.033298916922223684,0.011253561253561254,0.0,0,0,416,65,15,68,0.09513742071881606,5.515176260111683,3.6999502417488834,0.24615384615384617,30
x86,Non-Crypto,clang,Os,xor_x86_clang_Os.elf,_fini,001016e4,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.19047619047619047,0,21,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0,0,8,4,0,3,0.047619047619047616,3.238901256602631,3.344698375159713,0.25,3
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.13888888888888887,0,31,0.15555555555555556,0.13888888888888887,0.1111111111111111,0.0,0.0,0.0,0,0,8,7,0,4,0.05555555555555555,4.236368983644952,3.5957295996907255,0.375,7
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,FUN_001010b0,001010b0,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,_start,00101140,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.21052631578947367,0,40,0.07017543859649122,0.15789473684210525,0.07017543859649122,0.05263157894736842,0.0,0.0,0,0,16,12,3,4,0.07017543859649122,4.734512381750773,3.1741378208027298,0.15384615384615385,12
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,deregister_tm_clones,00101170,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.10664335664335664,0,21,0.10256410256410256,0.10664335664335664,0.08333333333333333,0.0,0.0,0.0,0,0,8,5,0,2,0.03571428571428571,3.9735127535760095,3.3388043692446137,0.3333333333333333,8
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,register_tm_clones,001011a0,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.18468667255075022,0,109,0.093042071197411,0.17255075022065314,0.08333333333333333,0.0,0.0,0.012135922330097087,0,0,8,46,5,5,0.00847457627118644,4.466857823238869,3.436429546570543,0.21428571428571427,13
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,__do_global_dtors_aux,001011e0,Non-Crypto,5,7,4,0,0,0.21428571428571427,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.21454545454545454,0.06,0.18454545454545454,0.0,0.0,0.0,0,0,8,4,0,8,0.13333333333333333,4.489356086836853,3.7168685856424033,0.2857142857142857,13
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,init_inv_sbox,00101229,XOR-CIPHER,6,7,3,1,1,0.08,4.166666666666667,2,5,0,0,0,0,25,0.0,0.059570494864612515,0,41,0.14512138188608778,0.059570494864612515,0.1538515406162465,0.0,0.007936507936507936,0.0,0,0,20,7,0,14,0.18604651162790697,4.910593195196861,3.8110337614394862,0.12,21
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,rotl8,00101282,XOR-CIPHER,1,0,1,0,0,0.0,21.0,2,1,0,0,0,0,21,0.0,0.3237410071942446,0,97,0.08633093525179857,0.28776978417266186,0.07913669064748201,0.007194244604316547,0.0,0.02877697841726619,0,0,24,41,5,12,0.07913669064748201,4.486893331717589,3.6628196867098888,0.047619047619047616,14
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,rotr8,001012b7,XOR-CIPHER,1,0,1,0,0,0.0,21.0,2,1,0,0,0,0,21,0.0,0.3237410071942446,0,97,0.08633093525179857,0.28776978417266186,0.07913669064748201,0.007194244604316547,0.0,0.02877697841726619,0,0,24,41,5,12,0.07913669064748201,4.486893331717589,3.6628196867098888,0.047619047619047616,14
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,xor_key_schedule,001012ec,XOR-CIPHER,7,10,5,2,1,0.03571428571428571,16.0,2,5,0,0,0,0,112,0.0,0.10631149628256667,0,576,0.1848357524828113,0.10162765553315216,0.19578224732515956,0.0017032148179689163,0.0004258037044922291,0.002980625931445604,0,0,40,196,22,80,0.08136482939632546,5.372358877008765,3.9818572129010614,0.044642857142857144,46
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,xor_init,0010145c,XOR-CIPHER,1,3,4,0,0,0.05,20.0,1,4,0,0,0,0,20,0.0,0.041666666666666664,0,22,0.25,0.041666666666666664,0.22916666666666666,0.0,0.0,0.0,0,0,32,2,0,12,0.22916666666666666,4.599032023177861,3.1841053289377927,0.2,10
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,substitute_bytes,001014a1,XOR-CIPHER,7,8,3,1,1,0.05,5.714285714285714,2,3,0,0,0,0,40,0.0,0.0762746831712349,0,77,0.18125161647329135,0.0762746831712349,0.18058006580174069,0.0,0.009688013136289,0.0,0,0,44,12,0,25,0.18055555555555555,4.902924554940682,3.826368850314029,0.075,25
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,permute_bytes,0010151e,XOR-CIPHER,15,20,7,3,1,0.07894736842105263,5.066666666666666,2,13,0,0,0,0,76,0.0,0.06344637441411635,0,177,0.18689747528457207,0.06208583019642928,0.18747624111679412,0.0013605442176870747,0.013492063492063493,0.0,0,0,76,27,1,62,0.1942675159235669,5.137886523231675,3.902663148436311,0.09210526315789473,35
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,diffuse_bytes,0010163e,XOR-CIPHER,4,6,4,1,1,0.03125,16.0,2,5,0,0,0,0,64,0.0,0.11596989966555184,0,258,0.19345039018952062,0.11116220735785953,0.1635103121516165,0.0016025641025641025,0.0,0.003205128205128205,0,0,48,76,6,38,0.09192200557103064,5.007151556426663,3.9494143523546117,0.0625,31
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,xor_encrypt_block,001016fe,XOR-CIPHER,11,17,8,2,1,0.0684931506849315,6.636363636363637,2,9,0,0,0,0,73,0.0,0.0821172452874002,0,266,0.21490528456316216,0.07778016445778206,0.2097878666501397,0.0025279446921237965,0.0009045680687471732,0.0018091361374943465,0,0,88,71,7,57,0.13802083333333334,5.301360887486244,4.058924679400077,0.1095890410958904,43
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,xor_decrypt_block,00101805,XOR-CIPHER,13,20,9,3,1,0.08974358974358974,6.0,2,9,0,0,0,0,78,0.0,0.09164897662238529,0,291,0.19616713545958706,0.08797913899732378,0.20687855319512538,0.002139030124104751,0.0007654037504783774,0.0015308075009567547,0,0,88,75,7,62,0.14797136038186157,5.329529162808934,4.059135150984255,0.11538461538461539,48
x86,XOR-CIPHER,gcc,O0,xor_x86_gcc_O0.elf,xor_stream_encrypt,0010191f,XOR-CIPHER,12,16,6,2,1,0.05555555555555555,6.0,2,7,0,0,0,0,72,0.0,0.09290623611904308,0,243,0.1922727828995676,0.08874294054191256,0.21119748465729335,0.00254517259978425,0.0,0.0016181229773462782,0,0,136,55,4,60,0.1694915254237288,4.978252088685148,3.7788166942945027,0.08333333333333333,35
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,main,00101a32,Non-Crypto,15,46,33,4,1,0.06914893617021277,12.533333333333333,2,22,0,0,0,0,188,0.0,0.05736913421765797,0,222,0.20859868072667417,0.056556126087576666,0.20035341179788083,0.0008130081300813008,0.005263157894736842,0.0,0,0,460,25,1,110,0.21153846153846154,5.207948123527715,3.5486793872841464,0.17553191489361702,34
x86,Non-Crypto,gcc,O0,xor_x86_gcc_O0.elf,_fini,00101df0,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.19047619047619047,0,21,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0,0,8,4,0,3,0.047619047619047616,3.238901256602631,3.344698375159713,0.25,3
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.13888888888888887,0,31,0.15555555555555556,0.13888888888888887,0.1111111111111111,0.0,0.0,0.0,0,0,8,7,0,4,0.05555555555555555,4.236368983644952,3.5957295996907255,0.375,7
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,FUN_00101090,00101090,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,_start,00101100,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.21052631578947367,0,40,0.07017543859649122,0.15789473684210525,0.07017543859649122,0.05263157894736842,0.0,0.0,0,0,16,12,3,4,0.07017543859649122,4.734512381750773,3.1741378208027298,0.15384615384615385,12
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,deregister_tm_clones,00101130,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.10664335664335664,0,21,0.10256410256410256,0.10664335664335664,0.08333333333333333,0.0,0.0,0.0,0,0,8,5,0,2,0.03571428571428571,4.054538856580818,3.3388043692446137,0.3333333333333333,8
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,register_tm_clones,00101160,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.18468667255075022,0,109,0.093042071197411,0.17255075022065314,0.08333333333333333,0.0,0.0,0.012135922330097087,0,0,8,46,5,5,0.00847457627118644,4.466857823238869,3.436429546570543,0.21428571428571427,13
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,__do_global_dtors_aux,001011a0,Non-Crypto,5,7,4,0,0,0.21428571428571427,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.21454545454545454,0.06,0.18454545454545454,0.0,0.0,0.0,0,0,8,4,0,8,0.13333333333333333,4.52639312387389,3.7168685856424033,0.2857142857142857,13
x86,XOR-CIPHER,gcc,O1,xor_x86_gcc_O1.elf,permute_bytes,001011e9,XOR-CIPHER,13,18,7,3,2,0.14285714285714285,3.230769230769231,2,14,0,0,0,0,42,0.0,0.08615308453036648,0,134,0.09050157123179435,0.0840740824513644,0.07606800760958976,0.002079002079002079,0.01887970042128257,0.0,0,0,48,26,1,32,0.09523809523809523,5.27231471248259,3.9814061251389776,0.16666666666666666,28
x86,XOR-CIPHER,gcc,O1,xor_x86_gcc_O1.elf,diffuse_bytes,00101295,XOR-CIPHER,3,3,2,1,2,0.03571428571428571,9.333333333333334,2,3,0,0,0,0,28,0.0,0.1353467561521253,0,260,0.13124533929903057,0.1174496644295302,0.11558538404175987,0.0044742729306487695,0.005592841163310962,0.013422818791946308,0,0,8,109,16,24,0.016556291390728478,5.24519102629464,3.769842045073993,0.07142857142857142,23
x86,XOR-CIPHER,gcc,O1,xor_x86_gcc_O1.elf,xor_init,001012e5,XOR-CIPHER,9,12,5,3,2,0.05714285714285714,7.777777777777778,2,7,0,0,0,0,70,0.0,0.14281775527478188,0,404,0.11785200226343719,0.13119709002354338,0.08561909138163083,0.003637650389242746,0.009785977499572931,0.007983014861995754,0,0,8,145,17,57,0.04743083003952569,5.7398967015712925,3.9119228199925,0.07142857142857142,37
x86,XOR-CIPHER,gcc,O1,xor_x86_gcc_O1.elf,xor_encrypt_block,001013e2,XOR-CIPHER,12,18,8,3,2,0.08823529411764706,5.666666666666667,2,8,0,0,0,0,68,0.0,0.13626413626930892,0,290,0.1705732605647623,0.12708709296666984,0.1138645789401554,0.0038248836958249496,0.003791924802392651,0.0053521596068141115,0,0,80,90,9,43,0.08461538461538462,5.904095863855186,4.074814915287611,0.11764705882352941,53
x86,XOR-CIPHER,gcc,O1,xor_x86_gcc_O1.elf,xor_decrypt_block,001014cb,XOR-CIPHER,12,20,10,4,2,0.0958904109589041,6.083333333333333,2,8,0,0,0,0,73,0.0,0.13046558919407364,0,291,0.13772384899762483,0.12079719369017672,0.1203760499253106,0.003988667762910903,0.003791924802392651,0.005679727740986019,0,0,80,90,9,44,0.08883248730964467,5.919352541556236,4.053727968978469,0.136986301369863,52
x86,XOR-CIPHER,gcc,O1,xor_x86_gcc_O1.elf,xor_stream_encrypt,001015c2,XOR-CIPHER,11,17,8,2,2,0.09836065573770492,5.545454545454546,2,8,0,0,0,0,61,0.0,0.10617532202599524,0,202,0.13006083743537844,0.10004543600014837,0.09391939150201084,0.0037375415282392024,0.006342494714587738,0.0023923444976076554,0,0,120,50,4,43,0.09859154929577464,5.646280229321495,3.923709498820962,0.13114754098360656,39
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,main,00101690,Non-Crypto,11,41,32,4,2,0.058823529411764705,13.909090909090908,2,21,0,0,0,0,153,0.0,0.06305431182635073,0,178,0.18932685203502808,0.06203286136669803,0.14548179759131485,0.0010214504596527069,0.0,0.0,0,0,144,25,1,69,0.1424802110817942,5.371396751443259,3.454783490025698,0.20915032679738563,28
x86,Non-Crypto,gcc,O1,xor_x86_gcc_O1.elf,_fini,00101998,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.19047619047619047,0,21,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0,0,8,4,0,3,0.047619047619047616,3.238901256602631,3.344698375159713,0.25,3
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.13888888888888887,0,31,0.15555555555555556,0.13888888888888887,0.1111111111111111,0.0,0.0,0.0,0,0,8,7,0,4,0.05555555555555555,4.236368983644952,3.5957295996907255,0.375,7
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,FUN_00101090,00101090,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,main,00101100,Non-Crypto,12,42,32,4,2,0.05921052631578947,12.666666666666666,2,21,0,0,0,0,152,0.0,0.12313124528601971,0,275,0.1439583475797098,0.10013695024652247,0.11682589678915356,0.022994295039497237,0.0070766751294305055,0.0,0,0,160,58,12,70,0.11157894736842106,5.405912869612179,3.6476290202688686,0.21052631578947367,45
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,_start,001013c0,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.21052631578947367,0,40,0.07017543859649122,0.15789473684210525,0.07017543859649122,0.05263157894736842,0.0,0.0,0,0,16,12,3,4,0.07017543859649122,4.714646921167524,3.1741378208027298,0.15384615384615385,12
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,deregister_tm_clones,001013f0,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.10664335664335664,0,21,0.10256410256410256,0.10664335664335664,0.08333333333333333,0.0,0.0,0.0,0,0,8,5,0,2,0.03571428571428571,4.054538856580818,3.3388043692446137,0.3333333333333333,8
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,register_tm_clones,00101420,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.18468667255075022,0,109,0.093042071197411,0.17255075022065314,0.08333333333333333,0.0,0.0,0.012135922330097087,0,0,8,46,5,5,0.00847457627118644,4.520875225242075,3.436429546570543,0.21428571428571427,13
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,__do_global_dtors_aux,00101460,Non-Crypto,5,7,4,0,0,0.21428571428571427,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.21454545454545454,0.06,0.18454545454545454,0.0,0.0,0.0,0,0,8,4,0,8,0.13333333333333333,4.459547929902838,3.7168685856424033,0.2857142857142857,13
x86,XOR-CIPHER,gcc,O2,xor_x86_gcc_O2.elf,diffuse_bytes,001014b0,XOR-CIPHER,3,3,2,1,2,0.058823529411764705,5.666666666666667,2,3,0,0,0,0,17,0.0,0.10510510510510511,0,92,0.14114114114114115,0.08108108108108109,0.12312312312312312,0.012012012012012012,0.012012012012012012,0.012012012012012012,0,0,8,31,8,15,0.043478260869565216,4.747362095560383,3.9349155608971222,0.11764705882352941,16
x86,XOR-CIPHER,gcc,O2,xor_x86_gcc_O2.elf,permute_bytes,001014f0,XOR-CIPHER,15,20,7,3,2,0.125,3.2,2,14,0,0,0,0,48,0.0,0.10795225336401806,0,162,0.12632426008896597,0.09256070797247268,0.09588999694882047,0.015391545391545391,0.06299346405228759,0.0,0,0,48,35,4,34,0.08071748878923767,5.4080366152111745,3.9626578943657105,0.14583333333333334,34
x86,XOR-CIPHER,gcc,O2,xor_x86_gcc_O2.elf,xor_init,001015d0,XOR-CIPHER,10,13,5,3,2,0.06779661016949153,5.9,2,7,0,0,0,0,59,0.0,0.15440672680338036,0,257,0.11483938961301166,0.133095778893023,0.0836502113372192,0.015889990914597214,0.03315175146375934,0.0054209569957601456,0,0,8,76,11,46,0.05357142857142857,5.604953172950642,3.904431241464443,0.0847457627118644,48
x86,XOR-CIPHER,gcc,O2,xor_x86_gcc_O2.elf,xor_encrypt_block,001016c0,XOR-CIPHER,11,17,8,3,2,0.078125,5.818181818181818,2,9,0,0,0,0,64,0.0,0.07382663583461456,0,163,0.22248345773611733,0.07047194531237085,0.11752664740696656,0.003354690522243714,0.09517045454545454,0.0,0,0,104,28,2,49,0.14453125,5.621195170854655,3.7832489344348312,0.125,44
x86,XOR-CIPHER,gcc,O2,xor_x86_gcc_O2.elf,xor_decrypt_block,001017c0,XOR-CIPHER,10,17,9,3,2,0.09836065573770492,6.1,2,8,0,0,0,0,61,0.0,0.10199914882305701,0,157,0.17780177191851324,0.09186710328367663,0.14098532214643636,0.010132045539380366,0.038212719298245615,0.0,0,0,96,29,3,41,0.14979757085020243,5.60716408940151,3.838427695510322,0.14754098360655737,46
x86,XOR-CIPHER,gcc,O2,xor_x86_gcc_O2.elf,xor_stream_encrypt,001018a0,XOR-CIPHER,8,12,6,2,2,0.07936507936507936,7.875,2,8,0,0,0,0,63,0.0,0.13581125614403738,0,218,0.17631680672541408,0.12280639146660219,0.1367255372894906,0.010529617152682738,0.01436335403726708,0.0024752475247524753,0,0,136,53,5,49,0.10596026490066225,5.575368721576252,3.858097157709723,0.09523809523809523,39
x86,Non-Crypto,gcc,O2,xor_x86_gcc_O2.elf,_fini,00101984,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.19047619047619047,0,21,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0,0,8,4,0,3,0.047619047619047616,3.238901256602631,3.344698375159713,0.25,3
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.13888888888888887,0,31,0.15555555555555556,0.13888888888888887,0.1111111111111111,0.0,0.0,0.0,0,0,8,7,0,4,0.05555555555555555,4.236368983644952,3.5957295996907255,0.375,7
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,FUN_00101090,00101090,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,main,00101100,Non-Crypto,11,41,32,4,2,0.05921052631578947,13.818181818181818,2,21,0,0,0,0,152,0.0,0.1195148920240376,0,274,0.14588995258277698,0.0951728038716097,0.12195229558913226,0.0243420881524279,0.005754575900852496,0.0,0,0,160,58,12,69,0.11205073995771671,5.39115758151944,3.6325261848789614,0.21052631578947367,44
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,_start,001013b0,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.21052631578947367,0,40,0.07017543859649122,0.15789473684210525,0.07017543859649122,0.05263157894736842,0.0,0.0,0,0,16,12,3,4,0.07017543859649122,4.681880802803404,3.1741378208027298,0.15384615384615385,12
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,deregister_tm_clones,001013e0,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.10664335664335664,0,21,0.10256410256410256,0.10664335664335664,0.08333333333333333,0.0,0.0,0.0,0,0,8,5,0,2,0.03571428571428571,4.054538856580818,3.3388043692446137,0.3333333333333333,8
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,register_tm_clones,00101410,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.18468667255075022,0,109,0.093042071197411,0.17255075022065314,0.08333333333333333,0.0,0.0,0.012135922330097087,0,0,8,46,5,5,0.00847457627118644,4.520875225242075,3.436429546570543,0.21428571428571427,13
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,__do_global_dtors_aux,00101450,Non-Crypto,5,7,4,0,0,0.21428571428571427,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.21454545454545454,0.06,0.18454545454545454,0.0,0.0,0.0,0,0,8,4,0,8,0.13333333333333333,4.549450762722715,3.7168685856424033,0.2857142857142857,13
x86,XOR-CIPHER,gcc,O3,xor_x86_gcc_O3.elf,xor_init,001014a0,XOR-CIPHER,9,12,5,3,2,0.06896551724137931,6.444444444444445,2,7,0,0,0,0,58,0.0,0.16906462620554394,0,257,0.1130460749114021,0.14515431371255427,0.07514455154965609,0.017887026942145053,0.02272104912615366,0.006023285550844606,0,0,8,76,11,46,0.05389221556886228,5.624646622148526,3.8896583080225042,0.08620689655172414,49
x86,XOR-CIPHER,gcc,O3,xor_x86_gcc_O3.elf,xor_encrypt_block,00101580,XOR-CIPHER,8,10,4,1,1,0.008,46.875,2,5,0,0,0,0,375,0.0,0.17176063623432045,0,2747,0.09943516654042969,0.14657282025703078,0.11110030912662491,0.009540897698792435,0.0019138755980861245,0.015646918278497225,0,0,160,1230,246,181,0.033374157991426824,6.039471440272366,3.5863818452796474,0.010666666666666666,81
x86,XOR-CIPHER,gcc,O3,xor_x86_gcc_O3.elf,xor_decrypt_block,00101b20,XOR-CIPHER,9,11,4,1,1,0.006622516556291391,50.333333333333336,2,6,0,0,0,0,453,0.0,0.1367686721856087,0,3076,0.15728871333743488,0.11326377535176982,0.16029366102068526,0.011778803759222627,0.0034548088710576173,0.011726093074616256,0,0,416,1336,428,245,0.04336043360433604,5.849627191259609,3.752424120864116,0.008830022075055188,75
x86,XOR-CIPHER,gcc,O3,xor_x86_gcc_O3.elf,xor_stream_encrypt,001022d0,XOR-CIPHER,41,74,35,2,2,0.14102564102564102,5.7073170731707314,2,9,0,0,0,0,234,0.0,0.15483559163516356,0,930,0.13269968369945817,0.13048895592423163,0.0866945311742996,0.023721244841638633,0.01906481978260375,0.0006253908692933083,0,0,136,207,32,204,0.08840227088402271,6.02380370428858,3.84695017318201,0.14957264957264957,76
x86,Non-Crypto,gcc,O3,xor_x86_gcc_O3.elf,_fini,001026b0,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.19047619047619047,0,21,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0,0,8,4,0,3,0.047619047619047616,3.238901256602631,3.344698375159713,0.25,3
x86,Non-Crypto,gcc,Os,xor_x86_gcc_Os.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.13888888888888887,0,31,0.15555555555555556,0.13888888888888887,0.1111111111111111,0.0,0.0,0.0,0,0,8,7,0,4,0.05555555555555555,4.236368983644952,3.5957295996907255,0.375,7
x86,Non-Crypto,gcc,Os,xor_x86_gcc_Os.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1
