architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100770,100770,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100780,100780,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_00100790,100790,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,FUN_001007a0,001007a0,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,_start,001007b0,Non-Crypto,1,3,4,0,0,0.083333333,12,1,3,0,0,0,0,12,0,0.086956522,0,5,0.173913043,0.043478261,0.086956522,0,0,0.043478261,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,4,0.086956522,4.616874606,2.131407608,0.333333333,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,_PREINIT_0,001007d2,Non-Crypto,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,0.2,0,2,0.4,0,0,0,0,0.2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2,0,3.121928095,1.921928095,0.333333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,deregister_tm_clones,001007de,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0,0.085714286,0,10,0.171428571,0,0.035714286,0,0,0.085714286,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,6,0.052631579,4.097713298,2.720582776,0.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,register_tm_clones,100800,Non-Crypto,4,5,3,0,0,0.133333333,3.75,2,5,0,0,0,0,15,0,0.10515873,0,12,0.154761905,0,0.035714286,0,0,0.10515873,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,8,0.037037037,4.399677289,3.054289467,0.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,__do_global_dtors_aux,0010082c,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.068253968,0,18,0.276190476,0,0.163492063,0,0,0.068253968,FALSE,FALSE,FALSE,FALSE,0,0,16,0,3,14,0.166666667,4.947739831,2.771926182,0.25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-224,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,sha224_transform,100868,SHA-224,12,16,6,3,1,0.012953368,32.16666667,2,10,0,0,0,0,386,0,0.023538004,0,297,0.18565977,0.005532655,0.135835517,0.003415251,0,0.014590098,FALSE,FALSE,FALSE,FALSE,0,0,352,30,52,260,0.147810219,5.678926169,2.776694012,0.015544041,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-224,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,sha224_init,00100cfc,SHA-224,1,0,1,0,0,0,44,2,1,0,0,0,0,44,0,0.072727273,0,34,0.309090909,0,0.209090909,0,0,0.072727273,FALSE,FALSE,FALSE,FALSE,0,0,24,0,8,34,0.209090909,5.150168458,2.069886753,0.022727273,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-224,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,sha224_update,00100d8e,SHA-224,6,8,4,1,1,0.055555556,9,2,4,0,0,0,0,54,0,0.005555556,0,45,0.296767802,0,0.234540742,0,0,0.005555556,FALSE,FALSE,FALSE,FALSE,0,0,56,0,2,41,0.234042553,5.44920993,2.50392493,0.074074074,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-224,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,sha224_final,1.00E+38,SHA-224,13,19,8,3,1,0.021352313,21.61538462,2,12,0,0,0,0,281,0,0.041859132,0,202,0.189335759,0.006212631,0.144521658,0,0,0.035646501,FALSE,FALSE,FALSE,FALSE,0,0,48,22,44,172,0.151670951,5.639845545,2.814473857,0.028469751,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O0.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O0.elf,main,101196,Non-Crypto,6,17,13,1,1,0.068493151,12.16666667,2,13,0,0,0,0,73,0,0.029583419,0,48,0.196358028,0,0.112021472,0.007246377,0,0.022337043,FALSE,FALSE,FALSE,FALSE,0,0,180,1,8,43,0.124223602,5.904016278,2.602484852,0.178082192,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,FUN_00100710,100710,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,FUN_00100720,100720,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,FUN_00100730,100730,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,FUN_00100740,100740,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,FUN_00100750,100750,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,FUN_00100760,100760,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,_start,100770,Non-Crypto,1,3,4,0,0,0.083333333,12,1,3,0,0,0,0,12,0,0.086956522,0,5,0.173913043,0.043478261,0.086956522,0,0,0.043478261,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,4,0.086956522,4.616874606,2.131407608,0.333333333,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,_PREINIT_0,100792,Non-Crypto,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,0.2,0,2,0.4,0,0,0,0,0.2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2,0,3.121928095,1.921928095,0.333333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,deregister_tm_clones,0010079e,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0,0.085714286,0,10,0.171428571,0,0.035714286,0,0,0.085714286,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,6,0.052631579,4.215360357,2.720582776,0.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,register_tm_clones,001007c0,Non-Crypto,4,5,3,0,0,0.133333333,3.75,2,5,0,0,0,0,15,0,0.10515873,0,12,0.154761905,0,0.035714286,0,0,0.10515873,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,8,0.037037037,4.498871107,3.054289467,0.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,__do_global_dtors_aux,001007ec,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.068253968,0,18,0.276190476,0,0.163492063,0,0,0.068253968,FALSE,FALSE,FALSE,FALSE,0,0,16,0,3,14,0.166666667,5.090234012,2.771926182,0.25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-224,riscv64-linux-gnu-gcc,O1.elf,sha224_RISCV_riscv64-linux-gnu-gcc_O1.elf,sha224_transform,100828,SHA-224,10,14,6,3,2,0.028409091,17.6,2,11,0,0,0,0,176,0,0.072605956,0,129,0.202770924,0.021169381,0.11296084,0.012912723,0,0.038523851,FALSE,FALSE,FALSE,FALSE,0,0,344,30,41,92,0.124423963,6.608642479,2.96285606,0.034090909,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
